Vu1SPG: Vulnerability detection based on slice property graph representation learning,,,,
Detecting Security Vulnerabilities with Vulnerability Nets,,,,
Less is More: Supporting Developers in Vulnerability Detection during Code Review,,,,
AVDHRAM: Automated Vulnerability Detection based on Hierarchical Representation and Attention Mechanism,,,,
Examining the Relationship of Code and Architectural Smells with Software Vulnerabilities,,,,
Automated Vulnerable Codes Mutation through Deep Learning for Variability Detection,,,,
XSSDM: Towards detection and mitigation of cross-site scripting vulnerabilities in web applications,,,,
Recurrent Semantic Learning-Driven Fast Binary Vulnerability Detection in Healthcare Cyber Physical Systems,,,,
Finding A Needle in a Haystack: Automated Mining of Silent Vulnerability Fixes,,,,
Current and Future Research of Machine Learning Based Vulnerability Detection,,,,
Exploring the usability and effectiveness of interactive annotation and code review for the detection of security vulnerabilities,,,,
Software Vulnerability Mining Technology of Shipbuilding Industry based on Dynamic Binary Code Analysis,,,,
Ethereum Blockchain Smart Contract Vulnerability Detection Using Deep Learning,,,,
Code Vulnerability Detection via Signal-Aware Learning,,,,
Understanding Code Reuse in Smart Contracts,,,,
DsVD: An Effective Low-Overhead Dynamic Software Vulnerability Discoverer,,,,
A Comparative Study on Vulnerabilities in Categories of Clones and Non-cloned Code,,,,
NUVER: Network Based Vulnerability Visualizer,,,,
Effect of Coding Styles in Detection of Web Application Vulnerabilities,,,,
BiAn: Smart Contract Source Code Obfuscation,,,,
A Vulnerability Detection Model for Java Systems Based on Complex Networks,,,,
Leveraging Deep Learning Models for Cross-function Null Pointer Risks Detection,,,,
Binary Similarity Analysis for Vulnerability Detection,,,,
Python Open-Source Code Traceability Model Based on Graph Neural Networks,,,,
A Generative Adversarial Networks-Based Integer Overflow Detection Model for Smart Contracts,,,,
Security Vulnerability Detection Using Deep Learning Natural Language Processing,,,,
SySeVR: A Framework for Using Deep Learning to Detect Software Vulnerabilities,,,,
TokenCheck: Towards Deep Learning Based Security Vulnerability Detection In ERC-20 Tokens,,,,
Hierarchical Attention Network for Interpretable and Fine-Grained Vulnerability Detection,,,,
LineVD: Statement-level Vulnerability Detection using Graph Neural Networks,,,,
Benchmark Requirements for Assessing Software Security Vulnerability Testing Tools,,,,
Inductive Vulnerability Detection via Gated Graph Neural Network,,,,
An Unbiased Transformer Source Code Learning with Semantic Vulnerability Graph,,,,
Information-theoretic Source Code Vulnerability Highlighting,,,,
An Efficient Smart Contract Vulnerability Detector Based on Semantic Contract Graphs Using Approximate Graph Matching,,,,
An Exploratory Study on Machine Learning to Combine Security Vulnerability Alerts from Static Analysis Tools,,,,
Automated Software Vulnerability Detection via Curriculum Learning,,,,
A Comparison of Open-Source Static Analysis Tools for Vulnerability Detection in C/C++ Code,,,,
License compatibility for Python packages: the FASTEN PyPI plugin,,,,
Strategies for Pattern-Based Detection of Architecturally-Relevant Software Vulnerabilities,,,,
A Brief Review on Deep Learning Based Software Vulnerability Detection,,,,
PoC Self-Generation Technology Based on Vulnerability Verification Program,,,,
Leveraging IR based sequence and graph features for source-binary code alignment,,,,
Inferring Patterns for Taint-Style Vulnerabilities With Security Patches,,,,
A Smart Contract Vulnerability Detection Model Based on Multi-Type Features and Pre-Training Techniques,,,,
Smart Contract Vulnerability Detection for Educational Blockchain Based on Graph Neural Networks,,,,
Developer’s Roadmap to Design Software Vulnerability Detection Model Using Different AI Approaches,,,,
PatchDiscovery: Patch Presence Test for Identifying Binary Vulnerabilities Based on Key Basic Blocks,,,,
ShoBeVODSDT: Shodan and Binary Edge based vulnerable open data sources detection tool or what Internet of Things Search Engines know about you,,,,
ReDeBug: Finding Unpatched Code Clones in Entire OS Distributions,,,,
Design of automatic vulnerability detection system for Web application program,,,,
Detecting injection vulnerabilities in executable codes with concolic execution,,,,
Automated Detection of Information Flow Vulnerabilities in UML State Charts and C Code,,,,
Semantic-Aware Vulnerability Detection,,,,
Detecting software vulnerabilities in android using static analysis,,,,
A Parallel Vulnerability Detection Framework via MPI,,,,
Directed symbolic execution for binary vulnerability mining,,,,
Detecting Software Code Vulnerabilities Using 2D Convolutional Neural Networks with Program Slicing Feature Maps,,,,
Mobile Application SDK Version Detection and Security Alert Based on Multi-partition LSH,,,,
Enhancement in Buffer Overflow (BOF) Detection Capability of Cppcheck Static Analysis Tool,,,,
Which2learn: A Vulnerability Dataset Complexity Measurement Method for Data-Driven Detectors,,,,
Artemis: An Improved Smart Contract Verification Tool for Vulnerability Detection,,,,
An Approach to Characterize the Security of Open-Source Functions using LSP,,,,
WANA: Symbolic Execution of Wasm Bytecode for Extensible Smart Contract Vulnerability Detection,,,,
Control and Data Flow in Security Smell Detection for Infrastructure as Code: Is It Worth the Effort?,,,,
ContractWard: Automated Vulnerability Detection Models for Ethereum Smart Contracts,,,,
Tabby: Automated Gadget Chain Detection for Java Deserialization Vulnerabilities,,,,
Enhancing Deep Learning-based Vulnerability Detection by Building Behavior Graph Model,,,,
A Multimodal Deep Learning Approach for Efficient Vulnerability Detection in Smart Contracts,,,,
A Static IDE Plugin to Detect Security Hotspot for Laravel Framework Based Web Application,,,,
VulDetector: Detecting Vulnerabilities Using Weighted Feature Graph Comparison,,,,
Finding Software Vulnerabilities by Smart Fuzzing,,,,
Notice of Removal: S-compiler: A code vulnerability detection method,,,,
Input Validation Vulnerabilities in Web Applications: Systematic Review, Classification, and Analysis of the Current State-of-the-Art,,
Accelerating High-Precision Vulnerability Detection in C Programs with Parallel Graph Summarization,,,,
A reflective XSS vulnerability detection method based on fuzzing test,,,,
On the detection and analysis of software security vulnerabilities,,,,
SEVulDet: A Semantics-Enhanced Learnable Vulnerability Detector,,,,
An Improved Vulnerability Detection System of Smart Contracts Based on Symbolic Execution,,,,
Formulation of SQL Injection Vulnerability Detection as Grammar Reachability Problem,,,,
Modeling and Discovering Data Race with Concurrent Code Property Graphs,,,,
Feature Extraction Methods for Binary Code Similarity Detection Using Neural Machine Translation Models,,,,
SymWalker: Symbolic Execution in Routines of Binary Code,,,,
MERLIN: Multi-Language Web Vulnerability Detection,,,,
Secure MDE for Ethereum-based Decentralized Applications (ÐApps) Development,,,,
CCDetector: Detect Chaincode Vulnerabilities Based on Knowledge Graph,,,,
Automatically Identifying CVE Affected Versions With Patches and Developer Logs,,,,
Vulnerability Detection Based on Enhanced Graph Representation Learning,,,,
RIDS: Real-time Intrusion Detection System for WPA3 enabled Enterprise Networks,,,,
SmartEmbed: A Tool for Clone and Bug Detection in Smart Contracts through Structural Code Embedding,,,,
A component based SQL injection vulnerability detection tool,,,,
Automation Framework for Software Vulnerability Exploitability Assessment,,,,
Staged Method of Code Similarity Analysis for Firmware Vulnerability Detection,,,,
Automatically Seed Corpus and Fuzzing Executables Generation Using Test Framework,,,,
HallMonitor: A Framework for Identifying Network Policy Violations in Software,,,,
Data Quality for Software Vulnerability Datasets,,,,
Asteria: Deep Learning-based AST-Encoding for Cross-platform Binary Code Similarity Detection,,,,
Unintentional bugs to vulnerability mapping in Android applications,,,,
A web page malicious script detection system,,,,
Towards Configurable Vulnerability Assessment in the Cloud,,,,
Access Control Vulnerabilities Detection for Web Application Components,,,,
Improving Vulnerability Detection with Hybrid Code Graph Representation,,,,
Finding an Optimal Set of Static Analyzers To Detect Software Vulnerabilities,,,,
Peculiar: Smart Contract Vulnerability Detection Based on Crucial Data Flow Graph and Pre-training Techniques,,,,
Targeted Symbolic Execution for UAF Vulnerabilities,,,,
Shock Trap: An active defense architecture based on trap vulnerabilities,,,,
Content Management Systems hacking probabilities for Admin Access with Google Dorking and database code injection for web content security,,,,
An Efficient Vulnerability Extrapolation Using Similarity of Graph Kernel of PDGs,,,,
VIVA: Binary Level Vulnerability Identification via Partial Signature,,,,
Combining Graph Neural Networks With Expert Knowledge for Smart Contract Vulnerability Detection,,,,
Code Defect Detection Method Based on BERT and Ensemble,,,,
Intelligent Contract Vulnerability Detection Method Based on Bic-RL,,,,
Code Difference Guided Adversarial Example Generation for Deep Code Models,,,,
An Intelligent Security Detection and Response Scheme Based on SBOM for Securing IoT Terminal devices,,,,
Efficient Vulnerability Detection based on abstract syntax tree and Deep Learning,,,,
Commit Message Can Help: Security Patch Detection in Open Source Software via Transformer,,,,
Buffer Overflow Vulnerability Prediction from x86 Executables Using Static Analysis and Machine Learning,,,,
VulDeeLocator: A Deep Learning-Based Fine-Grained Vulnerability Detector,,,,
GraphEye: A Novel Solution for Detecting Vulnerable Functions Based on Graph Attention Network,,,,
Open Science in Software Engineering: A Study on Deep Learning-Based Vulnerability Detection,,,,
Identification and Mitigation of Unintentional Insider Information Leak Threats in Public Repositories,,,,
CD-VulD: Cross-Domain Vulnerability Discovery Based on Deep Domain Adaptation,,,,
Mining Bug Databases for Unidentified Software Vulnerabilities,,,,
Research on Detection and Evaluation Technology of Cybersecurity in Intelligent and Connected Vehicle,,,,
Heuristic Path Pruning Algorithm Based on Error Handling Pattern Recognition in Detecting Vulnerability,,,,
Accurate and Scalable Cross-Architecture Cross-OS Binary Code Search with Emulation,,,,
W-VST: A Testbed for Evaluating Web Vulnerability Scanner,,,,
A Preliminary Study on Open-Source Memory Vulnerability Detectors,,,,
A Comparison of Nano-Patterns vs. Software Metrics in Vulnerability Prediction,,,,
Vulnerability assessment and detection of Deepfake videos,,,,
Raising Security Awareness Using Cybersecurity Challenges in Embedded Programming Courses,,,,
Analysis of Field Data on Web Security Vulnerabilities,,,,
Evaluating Complexity, Code Churn, and Developer Activity Metrics as Indicators of Software Vulnerabilities,,
Multi-Language Web Vulnerability Detection,,,,
NPDHunter: Efficient Null Pointer Dereference Vulnerability Detection in Binary,,,,
Design and Implementation of an Open Network and Host-Based Intrusion Detection Testbed with an Emphasis on Accuracy and Repeatability,,,,
Studying cyber security threats to web platforms using attack tree diagrams,,,,
An Automated Vulnerability Detection Method for the 5G RRC Protocol Based on Fuzzing,,,,
Looking Back! Using Early Versions of Android Apps as Attack Vectors,,,,
Detecting Vulnerabilities in Service Oriented Architectures,,,,
DeeSCVHunter: A Deep Learning-Based Framework for Smart Contract Vulnerability Detection,,,,
A Hybrid Graph Neural Network Approach for Detecting PHP Vulnerabilities,,,,
Automatic Detection of Java Cryptographic API Misuses: Are We There Yet?,,,,
Vulnerability Analysis through Interface-based Checker Design,,,,
An Efficient Metric-Based Approach for Static Use-After-Free Detection,,,,
Comparison and Evaluation of Clone Detection Techniques with Different Code Representations,,,,
Optimizing binary translation of dynamically generated code,,,,
SmartMixModel: Machine Learning-based Vulnerability Detection of Solidity Smart Contracts,,,,
CWE Pattern Identification using Semantical Clustering of Programming Language Keywords,,,,
Detecting Buffer-Overflow Vulnerabilities in Smart Grid Devices via Automatic Static Analysis,,,,
AutoMetric: Towards Measuring Open-Source Software Quality Metrics Automatically,,,,
Static Detection of Control-Flow-Related Vulnerabilities Using Graph Embedding,,,,
CENTRIS: A Precise and Scalable Approach for Identifying Modified Open-Source Software Reuse,,,,
Fuzzy Test Guidance Technology for Power Internet of Things Firmware Vulnerability Detection,,,,
LoongChecker: Practical Summary-Based Semi-simulation to Detect Vulnerability in Binary Code,,,,
Bug detection in embedded environments by fuzzing and symbolic execution,,,,
ACUA: API Change and Usage Auditor,,,,
Vulnerability Detection Based on Attention Mechanism and Deep Graph Convolutional Network,,,,
Evaluation of Web Security Mechanisms Using Vulnerability & Attack Injection,,,,
Trustworthiness Assessment of Web Applications: Approach and Experimental Study using Input Validation Coding Practices,,,,
EOSIOAnalyzer: An Effective Static Analysis Vulnerability Detection Framework for EOSIO Smart Contracts,,,,
CPGBERT: An Effective Model for Defect Detection by Learning Program Semantics via Code Property Graph,,,,
MARFCAT: Fast code analysis for defects and vulnerabilities,,,,
On the Use of Open-Source C/C++ Static Analysis Tools in Large Projects,,,,
A1BERT: A Language-Agnostic Graph Neural Network Model for Vulnerability Detection,,,,
Research and Practical Exploration of Mobile Application Software Security Detection Technology,,,,
A Comparative Study of Deep Learning-Based Vulnerability Detection System,,,,
Vulnerable Code Detection Using Software Metrics and Machine Learning,,,,
Backslash map: An Automated Vulnerability Scanner,,,,
Combatting Front-Running in Smart Contracts: Attack Mining, Benchmark Construction and Vulnerability Detector Evaluation,,,
Defense and Attack Techniques Against File-Based TOCTOU Vulnerabilities: A Systematic Review,,,,
CEVulDet: A Code Edge Representation Learnable Vulnerability Detector,,,,
Multi-Transaction Sequence Vulnerability Detection for Smart Contracts based on Inter-Path Data Dependency,,,,
Slither: A Static Analysis Framework for Smart Contracts,,,,
Assisting Vulnerability Detection by Prioritizing Crashes with Incremental Learning,,,,
Detecting Vulnerabilities in Smart Contract within Blockchain: A Review and Comparative Analysis of Key Approaches,,,,
Evaluating micro patterns and software metrics in vulnerability prediction,,,,
D2A: A Dataset Built for AI-Based Vulnerability Detection Methods Using Differential Analysis,,,,
Analysis of web application security mechanism and Attack Detection using Vulnerability injection technique,,,,
A Comprehensive Detection of Memory Corruption Vulnerabilities for C/C++ Programs,,,,
[Research Paper] Automatic Detection of Sources and Sinks in Arbitrary Java Libraries,,,,
A Practical Experience on the Impact of Plugins in Web Security,,,,
CBSDI: Cross-Architecture Binary Code Similarity Detection based on Index Table,,,,
A Novel Intrusion Detection and Prevention Scheme for Network Coding-Enabled Mobile Small Cells,,,,
Lua Code: Security Overview and Practical Approaches to Static Analysis,,,,
Deep Domain Adaptation for Vulnerable Code Function Identification,,,,
Detection and Removing Cross Site Scripting Vulnerability in PHP Web Application,,,,
Exploit Detection and Mitigation Technique of Cache Side-Channel Attacks using Artificial Intelligence,,,,
Text-mining based predictive model to detect XSS vulnerable files in web applications,,,,
Example-Based Vulnerability Detection and Repair in Java Code,,,,
Detecting Kernel Vulnerabilities During the Development Phase,,,,
Automatically Patching Vulnerabilities of Binary Programs via Code Transfer From Correct Versions,,,,
On the Effectiveness of Deep Vulnerability Detectors to Simple Stupid Bug Detection,,,,
Software Susceptibility Detection Using Deep Learning Techniques,,,,
Checking Smart Contracts With Structural Code Embedding,,,,
Software Vulnerabilities Detection in Agile Process using graph method and Deep Neural Network,,,,
Investigating the Security of OpenPLC: Vulnerabilities, Attacks, and Mitigation Solutions,,
Enterprise-Driven Open Source Software: A Case Study on Security Automation,,,,
A Clustering Approach for Web Vulnerabilities Detection,,,,
EtherProv: Provenance-Aware Detection, Analysis, and Mitigation of Ethereum Smart Contract Security Issues,,
A failure to communicate: Security vulnerabilities in the GridStreamX Edgeware application,,,,
A Static Analysis Platform for Investigating Security Trends in Repositories,,,,
Enhancing the Reliability of IoT Data Marketplaces through Security Validation of IoT Devices,,,,
GraphSPD: Graph-Based Security Patch Detection with Enriched Code Semantics,,,,
VSCL: Automating Vulnerability Detection in Smart Contracts with Deep Learning,,,,
Detecting and Removing Web Application Vulnerabilities with Static Analysis and Data Mining,,,,
Backdoors in Neural Models of Source Code,,,,
Text-Based Machine Learning Models for Cross-Domain Vulnerability Prediction: Why They may not be Effective?,,,,
Graph Neural Network-based Vulnerability Predication,,,,
A Preliminary Conceptualization and Analysis on Automated Static Analysis Tools for Vulnerability Detection in Android Apps,,,,
Pervasive Micro Information Flow Tracking,,,,
OCL Fault Injection-Based Detection of LDAP Query Injection Vulnerabilities,,,,
An Exploratory Study of Vulnerabilities in Big Data Systems,,,,
IDLP: An Efficient Intrusion Detection and Location-Aware Prevention Mechanism for Network Coding-Enabled Mobile Small Cells,,,,
Automated detection of client-state manipulation vulnerabilities,,,,
Detective-Dee: A Non-Intrusive In Situ Anomaly Detection and Fault Localization Framework,,,,
Patch-Related Vulnerability Detection Based on Symbolic Execution,,,,
Input injection detection in Java code,,,,
Blockchain Based Abstract Syntax Tree to Detect Vulnerability in IOT-Enabled Smart Contract,,,,
RUSPATCH: Towards Timely and Effectively Patching Rust Applications,,,,
Semantic-based false alarm detection approach via machine learning,,,,
Detecting Cryptography Misuses With Machine Learning: Graph Embeddings, Transfer Learning and Data Augmentation in Source Code Related Tasks,,,
Benchmarking Static Analysis Tools for Web Security,,,,
Plumber: Boosting the Propagation of Vulnerability Fixes in the npm Ecosystem,,,,
Research and Implementation of Mobile Application Security Detection Combining Static and Dynamic,,,,
PatchSweetner: Exploit Detection Through the Automatic Transformation of Security Patches,,,,
Exploring Transformers for Multi-Label Classification of Java Vulnerabilities,,,,
SOA-Scanner: An Integrated Tool to Detect Vulnerabilities in Service-Based Infrastructures,,,,
Research on Network Attack Detection Technology based on Reverse Detection and Protocol Analysis,,,,
Memory Error Detection Based on Dynamic Binary Translation,,,,
Why Don’t Developers Detect Improper Input Validation? ', DROP TABLE Papers, --,,
PMatch: Semantic-based Patch Detection for Binary Programs,,,,
Open Source Solutions for Vulnerability Assessment: A Comparative Analysis,,,,
A proposed approach to detect and thwart previously unknown code injection attacks,,,,
LibDX: A Cross-Platform and Accurate System to Detect Third-Party Libraries in Binary Code,,,,
The Detection and Defense Mechanism for SQL Injection Attack Based on Web Application,,,,
Detecting SQL Vulnerability Attack Based on the Dynamic and Static Analysis Technology,,,,
DB-CBIL: A DistilBert-Based Transformer Hybrid Model Using CNN and BiLSTM for Software Vulnerability Detection,,,,
VulDetect: A novel technique for detecting software vulnerabilities using Language Models,,,,
Fast Bug Detection Algorithm for Identifying Potential Vulnerabilities in Juliet Test Cases,,,,
ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Applications,,,,
Learning Binary Representation for Automatic Patch Detection,,,,
Practical Automated Detection of Malicious npm Packages,,,,
Leveraging Information Asymmetry to Transform Android Apps into Self-Defending Code Against Repackaging Attacks,,,,
Analyzing Code Text Strings for Code Evaluation,,,,
Full-Stack Hierarchical Fusion of Static Features for Smart Contracts Vulnerability Detection,,,,
Exploratory Review of Hybrid Fuzzing for Automated Vulnerability Detection,,,,
Discovering security vulnerabilities and leaks in ASP.NET websites,,,,
Semantic Contribution-based Binary Code Scoring,,,,
PyXhon: Dynamic detection of security vulnerabilities in Python extensions,,,,
A Feasibility Study of Using Code Clone Detection for Secure Programming Education,,,,
Dynamic vulnerability detection approaches and tools: State of the Art,,,,
Exploring Security Commits in Python,,,,
NeuFuzz: Efficient Fuzzing With Deep Neural Network,,,,
Learning to Reduce False Positives in Analytic Bug Detectors,,,,
SmartBugs 2.0: An Execution Framework for Weakness Detection in Ethereum Smart Contracts,,,,
VSFBS: Vulnerability Search in Firmware Based on String,,,,
A Critical-Path-Coverage-Based Vulnerability Detection Method for Smart Contracts,,,,
Deep Composite Face Image Attacks: Generation, Vulnerability and Detection,,,
Detecting indicators of compromise in web applications using access logs,,,,
Revisiting Binary Code Similarity Analysis Using Interpretable Feature Engineering and Lessons Learned,,,,
Cross-Project Transfer Representation Learning for Vulnerable Function Discovery,,,,
Learning to Locate and Describe Vulnerabilities,,,,
ReDetect: Reentrancy Vulnerability Detection in Smart Contracts with High Accuracy,,,,
SV-AF — A Security Vulnerability Analysis Framework,,,,
How About Bug-Triggering Paths? - Understanding and Characterizing Learning-Based Vulnerability Detectors,,,,
Towards best secure coding practice for implementing SSL/TLS,,,,
EVM-Shield: In-Contract State Access Control for Fast Vulnerability Detection and Prevention,,,,
Fine-grained Commit-level Vulnerability Type Prediction by CWE Tree Structure,,,,
Research on Security Detection Technology for Internet of Things Terminal Based on Firmware Code Genes,,,,
Secure Software Developing Recommendations,,,,
When APIs are Intentionally Bypassed: An Exploratory Study of API Workarounds,,,,
"Securing Web Applications with Better ""Patches"": An Architectural Approach for Systematic Input Validation with Security Patterns",,,,
SQLIFIX: Learning Based Approach to Fix SQL Injection Vulnerabilities in Source Code,,,,
Shellcode detection in IPv6 networks with HoneydV6,,,,
A Study on SDN security enhancement using open source IDS/IPS Suricata,,,,
A Taxonomy of Web Security Vulnerabilities,,,,
A Systematic Mapping Study of the Advancement in Software Vulnerability Forecasting,,,,
Systematic Review of Security Vulnerabilities in Ethereum Blockchain Smart Contract,,,,
Software Supply Chain Vulnerabilities Detection in Source Code: Performance Comparison between Traditional and Quantum Machine Learning Algorithms,,,,
Honeytoken-Detector: A Symbolic Execution-Based Honeypot Token Detection Tool,,,,
Reducing False Alarms from an Industrial-Strength Static Analyzer by SVM,,,,
What the Fork? Finding Hidden Code Clones in npm,,,,
GraphSearchNet: Enhancing GNNs via Capturing Global Dependencies for Semantic Code Search,,,,
DoSChecker: An Efficient and Dedicated Tool for Detecting DoS Vulnerability in Smart Contracts,,,,
A Dynamic Analysis Tool for Memory Safety Based on Smart Status and Source-Level Instrumentation,,,,
Uncovering Use-After-Free Conditions in Compiled Code,,,,
Blockchain-Based Runtime Attestation Against Physical Fault Injection Attacks on Edge Devices,,,,
Dynamic Abnormal Detection in Smart Contracts Using Opcode Sequences,,,,
Detecting Software Security Vulnerabilities Via Requirements Dependency Analysis,,,,
Compile-Time Detection of Machine Image Sniping,,,,
DESERVE: A Framework for Detecting Program Security Vulnerability Exploitations,,,,
Intelligent Fuzzing Algorithm for 5G NAS Protocol Based on Predefined Rules,,,,
A Comprehensive Study of WebAssembly Runtime Bugs,,,,
Rule-Based Source Level Patching of Buffer Overflow Vulnerabilities,,,,
Code Smell Detection using Hybrid Machine Learning Algorithms,,,,
SWAN_ASSIST: Semi-Automated Detection of Code-Specific, Security-Relevant Methods,,,
Poster: Uncovering Vulnerabilities in Wasm Smart Contracts,,,,
Detecting Cross-Site Scripting Vulnerability Using Concolic Testing,,,,
Revealing Injection Vulnerabilities by Leveraging Existing Tests,,,,
Cross-Contract Static Analysis for Detecting Practical Reentrancy Vulnerabilities in Smart Contracts,,,,
A Natural Language Processing Approach for Instruction Set Architecture Identification,,,,
A framework for development of runtime monitors,,,,
Zokfuzz: Detection of Web Vulnerabilities via Fuzzing,,,,
Review of Firmware Homology Detection: a System Aspect,,,,
AutoMESC: Automatic Framework for Mining and Classifying Ethereum Smart Contract Vulnerabilities and Their Fixes,,,,
A Fuzzing Method for Security Testing of Sensors,,,,
A Large-Scale Security-Oriented Static Analysis of Python Packages in PyPI,,,,
Software Defect Detection Based on Feature Fusion and Alias Analysis,,,,
VulHunter: Hunting Vulnerable Smart Contracts at EVM Bytecode-Level via Multiple Instance Learning,,,,
CATE: Concolic Android Testing Using Java PathFinder for Android Applications,,,,
A Machine Learning Based Approach to Detect Fault Injection Attacks in IoT Software Systems,,,,
VSkLCG A Method for Cross-Platform Vulnerability Search in Firmware,,,,
Automated exploit detection using path profiling: The disposition should matter, not the position,,,
Semantic Learning and Emulation Based Cross-Platform Binary Vulnerability Seeker,,,,
Layered Security Analysis for Container Images: Expanding Lightweight Pre-Deployment Scanning,,,,
PtrTracker: Pragmatic pointer analysis,,,,
Exploitation Analysis of Buffer Overflow in SL-Mail Server,,,,
Detecting Reentrancy Vulnerability in Smart Contracts using Graph Convolution Networks,,,,
Vulnerability Coverage Criteria for Security Testing of Web Applications,,,,
Using a Nearest-Neighbour, BERT-Based Approach for Scalable Clone Detection,,,
Accelerating Multipattern Matching on Compressed HTTP Traffic,,,,
Static Detection of Logic Vulnerabilities in Java Web Applications,,,,
Automatic Identification of Crash-inducing Smart Contracts,,,,
Software Ingredients: Detection of Third-Party Component Reuse in Java Software Release,,,,
Enhancing SIEM Technology for protecting Electrical Power and Energy Sector,,,,
Research and Analysis of Vulnerabilities in Intelligent Connected Vehicle Components,,,,
Robin: A Novel Method to Produce Robust Interpreters for Deep Learning-Based Code Classifiers,,,,
A Systematic Assessment on Android Third-Party Library Detection Tools,,,,
Predicting Buffer Overflow Vulnerabilities through Mining Light-Weight Static Code Attributes,,,,
BovInspector: Automatic inspection and repair of buffer overflow vulnerabilities,,,,
URadar: Discovering Unrestricted File Upload Vulnerabilities via Adaptive Dynamic Testing,,,,
Extracting Knowledge from Open Source Projects to Improve Program Security,,,,
Securing SCADA systems with open source software,,,,
Complementary Fault Models for Assessing the Effectiveness of Hamming Codes,,,,
Test-Driving Static Analysis Tools in Search of C Code Vulnerabilities,,,,
Bodhi: Detecting Buffer Overflows with a Game,,,,
False Data Injection Attacks on Hybrid AC/HVDC Interconnected Systems With Virtual Inertia—Vulnerability, Impact and Detection,,,
Towards Automatic Exploit Generation for Identifying Re-Entrancy Attacks on Cross-Contract,,,,
START: A Framework for Trusted and Resilient Autonomous Vehicles (Practical Experience Report),,,,
Source File Set Search for Clone-and-Own Reuse Analysis,,,,
Design of efficient web vulnerability scanner,,,,
Enriching the Semantics of Information Flow Tracking with Source-Level Memory Allocation Event Logging,,,,
SmartEagleEye: A Cloud-Oriented Webshell Detection System Based on Dynamic Gray-Box and Deep Learning,,,,
AngErza: Automated Exploit Generation,,,,
EDIMA: Early Detection of IoT Malware Network Activity Using Machine Learning Techniques,,,,
A Mobile Terminal Operating Environment Security Measurement Framework,,,,
The Weaknesses of Adversarial Camouflage in Overhead Imagery,,,,
OSSFP: Precise and Scalable C/C++ Third-Party Library Detection using Fingerprinting Functions,,,,
Frankencode: Creating Diverse Programs Using Code Clones,,,,
Novel Detection Technique For Framejacking Vulnerabilities In Web Applications,,,,
Mitch: A Machine Learning Approach to the Black-Box Detection of CSRF Vulnerabilities,,,,
Measuring code reuse in Android apps,,,,
Natural Attack for Pre-trained Models of Code,,,,
Hybrid Firmware Analysis for Known Mobile and IoT Security Vulnerabilities,,,,
How Open Source Projects Use Static Code Analysis Tools in Continuous Integration Pipelines,,,,
Static Code Analysis for Software Security Verification: Problems and Approaches,,,,
De-obfuscation and Detection of Malicious PDF Files with High Accuracy,,,,
Vulnerability-Based Backdoors: Threats from Two-step Trojans,,,,
UChecker: Automatically Detecting PHP-Based Unrestricted File Upload Vulnerabilities,,,,
Toward a Labeled Dataset of IoT Malware Features,,,,
Inferring API Correct Usage Rules: A Tree-based Approach,,,,
SmartCoCo: Checking Comment-Code Inconsistency in Smart Contracts via Constraint Propagation and Binding,,,,
Light-Weight Rule-Based Test Case Generation for Detecting Buffer Overflow Vulnerabilities,,,,
An Integrated Approach for Effective Injection Vulnerability Analysis of Web Applications Through Security Slicing and Hybrid Constraint Solving,,,,
DroidPatrol: A Static Analysis Plugin For Secure Mobile Software Development,,,,
What Happens When We Fuzz? Investigating OSS-Fuzz Bug History,,,,
Syzballer: Kernel Fuzzing Based on Basic Block Weight and Multi-armed Bandit,,,,
Dart | Data Analysis For Red Teamers,,,,
Verification of C Buffer Overflows in C Programs,,,,
Scalable and Accurate Binary Code Search Method Based on Simhash and Partial Trace,,,,
Internet of Things Digital Forensic Investigation Using Open Source Gears,,,,
Review on Fuzz Testing for Protocols in Industrial Control Systems,,,,
Securing Modbus TCP Communications in I4.0: A Penetration Testing Approach Using OpenPLC and Factory IO,,,,
Anomalous Traffic Detection Method for Power Internet of Things Based on Graph Neural Networks,,,,
Detection and Mitigation of Vulnerabilities in Space Network Software Bus Architectures,,,,
KeySplitWatermark: Zero Watermarking Algorithm for Software Protection Against Cyber-Attacks,,,,
T-SYS: Timed-Based System Security for Real-Time Kernels,,,,
Reverse Analysis Method of Static XSS Defect Detection Technique Based on Database Query Language,,,,
PTVis: Visual Narrative and Auxiliary Decision to Assist in Comprehending the Penetration Testing Process,,,,
Vector representation of machine instructions for vulnerability assessment of digital infrastructure components,,,,
Runtime Defense against Code Injection Attacks Using Replicated Execution,,,,
A Statistical Method for API Usage Learning and API Misuse Violation Finding,,,,
Multi-domain Denial-of-Service Attacks in Internet-of-Vehicles: Vulnerability Insights and Detection Performance,,,,
Constructing Benchmarks for Supporting Explainable Evaluations of Static Application Security Testing Tools,,,,
Investigating Graph Embedding Methods for Cross-Platform Binary Code Similarity Detection,,,,
Pre-silicon Embedded System Evaluation as New EDA Tool for Security Verification,,,,
A Taxonomy of SQL Injection Detection and Prevention Techniques,,,,
A Novel Memory Leak Classification for Evaluating the Applicability of Static Analysis Tools,,,,
A hybrid symbolic execution assisted fuzzing method,,,,
Evolution analysis for Accessibility Excessiveness in Java,,,,
Demonstrated LLC-layer attack and defense strategies for wireless communication systems,,,,
TLS-Monitor: A Monitor for TLS Attacks,,,,
